,waldStat_1,df_1,pvalue_1,fdr_1,gene_id
Potri.011G134900,58.18313815,8,1.06E-09,1.20E-08,Potri.011G134900
Potri.008G172400,58.14259292,8,1.08E-09,1.22E-08,Potri.008G172400
Potri.006G183000,58.08802691,8,1.10E-09,1.25E-08,Potri.006G183000
Potri.007G077100,58.07182192,8,1.11E-09,1.26E-08,Potri.007G077100
Potri.014G051800,58.04955494,8,1.12E-09,1.27E-08,Potri.014G051800
Potri.001G251700,58.02630863,8,1.14E-09,1.28E-08,Potri.001G251700
Potri.006G147800,57.9878425,8,1.15E-09,1.30E-08,Potri.006G147800
Potri.001G001700,57.97523624,8,1.16E-09,1.31E-08,Potri.001G001700
Potri.009G028100,57.9507081,8,1.17E-09,1.32E-08,Potri.009G028100
Potri.006G026700,57.94958388,8,1.17E-09,1.32E-08,Potri.006G026700
Potri.014G002900,57.94208546,8,1.18E-09,1.33E-08,Potri.014G002900
Potri.009G054000,57.92061862,8,1.19E-09,1.34E-08,Potri.009G054000
Potri.010G202200,57.91031763,8,1.20E-09,1.35E-08,Potri.010G202200
Potri.008G207000,57.87239842,8,1.22E-09,1.37E-08,Potri.008G207000
Potri.018G033000,57.86565035,8,1.22E-09,1.37E-08,Potri.018G033000
Potri.016G093500,57.85192874,8,1.23E-09,1.38E-08,Potri.016G093500
Potri.004G214000,57.83482373,8,1.24E-09,1.39E-08,Potri.004G214000
Potri.010G102300,57.82078621,8,1.25E-09,1.40E-08,Potri.010G102300
Potri.009G148600,57.80237676,8,1.26E-09,1.41E-08,Potri.009G148600
Potri.014G198000,57.79514274,8,1.26E-09,1.41E-08,Potri.014G198000
Potri.010G248900,57.776618,8,1.27E-09,1.43E-08,Potri.010G248900
Potri.009G134700,57.71562987,8,1.31E-09,1.46E-08,Potri.009G134700
Potri.001G471300,57.71430613,8,1.31E-09,1.46E-08,Potri.001G471300
Potri.004G122100,57.68689171,8,1.32E-09,1.48E-08,Potri.004G122100
Potri.003G078700,57.65647468,8,1.34E-09,1.50E-08,Potri.003G078700
Potri.012G134900,57.63239767,8,1.36E-09,1.52E-08,Potri.012G134900
Potri.005G202100,57.60381132,8,1.37E-09,1.54E-08,Potri.005G202100
Potri.011G145600,57.55052698,8,1.41E-09,1.57E-08,Potri.011G145600
Potri.014G143000,57.54036017,8,1.41E-09,1.58E-08,Potri.014G143000
Potri.013G068200,57.50819725,8,1.43E-09,1.60E-08,Potri.013G068200
Potri.018G007300,57.49410156,8,1.44E-09,1.61E-08,Potri.018G007300
Potri.006G276400,57.45071552,8,1.47E-09,1.64E-08,Potri.006G276400
Potri.006G141900,57.4309165,8,1.48E-09,1.66E-08,Potri.006G141900
Potri.008G098400,57.40931804,8,1.50E-09,1.67E-08,Potri.008G098400
Potri.015G065400,57.39536999,8,1.51E-09,1.68E-08,Potri.015G065400
Potri.014G094100,57.35708982,8,1.53E-09,1.71E-08,Potri.014G094100
Potri.001G135000,57.28365606,8,1.59E-09,1.77E-08,Potri.001G135000
Potri.017G121000,57.24579986,8,1.61E-09,1.80E-08,Potri.017G121000
Potri.010G095800,57.2323993,8,1.62E-09,1.81E-08,Potri.010G095800
Potri.001G094200,57.13110184,8,1.70E-09,1.89E-08,Potri.001G094200
Potri.006G134500,57.09718888,8,1.72E-09,1.92E-08,Potri.006G134500
Potri.004G162200,57.08954514,8,1.73E-09,1.93E-08,Potri.004G162200
Potri.016G069000,57.08272174,8,1.74E-09,1.93E-08,Potri.016G069000
Potri.011G129100,57.06531049,8,1.75E-09,1.94E-08,Potri.011G129100
Potri.005G129700,57.0518773,8,1.76E-09,1.96E-08,Potri.005G129700
Potri.003G183150,57.04933702,8,1.76E-09,1.96E-08,Potri.003G183150
Potri.002G077900,57.04861061,8,1.76E-09,1.96E-08,Potri.002G077900
Potri.004G197700,56.98550014,8,1.81E-09,2.01E-08,Potri.004G197700
Potri.018G074500,56.94394545,8,1.85E-09,2.05E-08,Potri.018G074500
Potri.016G120100,56.91221107,8,1.87E-09,2.08E-08,Potri.016G120100
Potri.016G018500,56.8816663,8,1.90E-09,2.11E-08,Potri.016G018500
Potri.009G102900,56.84492304,8,1.93E-09,2.14E-08,Potri.009G102900
Potri.002G190300,56.82487441,8,1.95E-09,2.16E-08,Potri.002G190300
Potri.003G030800,56.81380848,8,1.96E-09,2.17E-08,Potri.003G030800
Potri.010G235200,56.78828121,8,1.98E-09,2.19E-08,Potri.010G235200
Potri.007G124300,56.69118982,8,2.07E-09,2.29E-08,Potri.007G124300
Potri.013G027800,56.62874412,8,2.13E-09,2.35E-08,Potri.013G027800
Potri.016G059300,56.62823195,8,2.13E-09,2.35E-08,Potri.016G059300
Potri.005G066600,56.60916936,8,2.15E-09,2.37E-08,Potri.005G066600
Potri.008G116800,56.58331093,8,2.17E-09,2.40E-08,Potri.008G116800
Potri.004G218001,56.56483603,8,2.19E-09,2.42E-08,Potri.004G218001
Potri.005G250800,56.55360567,8,2.20E-09,2.43E-08,Potri.005G250800
Potri.001G387700,56.52826882,8,2.23E-09,2.46E-08,Potri.001G387700
Potri.017G081900,56.50518923,8,2.25E-09,2.48E-08,Potri.017G081900
Potri.001G002600,56.4559243,8,2.30E-09,2.54E-08,Potri.001G002600
Potri.008G112700,56.36934783,8,2.39E-09,2.64E-08,Potri.008G112700
Potri.002G119300,56.34429162,8,2.42E-09,2.66E-08,Potri.002G119300
Potri.015G039800,56.33013603,8,2.43E-09,2.68E-08,Potri.015G039800
Potri.009G046700,56.28417201,8,2.48E-09,2.73E-08,Potri.009G046700
Potri.009G101200,56.26918004,8,2.50E-09,2.75E-08,Potri.009G101200
Potri.015G083800,56.26014601,8,2.51E-09,2.76E-08,Potri.015G083800
Potri.004G097500,56.22390212,8,2.55E-09,2.81E-08,Potri.004G097500
Potri.019G029600,56.2023844,8,2.58E-09,2.83E-08,Potri.019G029600
Potri.008G043400,56.19216242,8,2.59E-09,2.84E-08,Potri.008G043400
Potri.009G138900,56.18451478,8,2.60E-09,2.85E-08,Potri.009G138900
Potri.010G213900,56.17248357,8,2.61E-09,2.87E-08,Potri.010G213900
Potri.007G063100,56.13098102,8,2.66E-09,2.92E-08,Potri.007G063100
Potri.003G155800,56.1138266,8,2.68E-09,2.94E-08,Potri.003G155800
Potri.010G250100,56.03442725,8,2.78E-09,3.05E-08,Potri.010G250100
Potri.014G189600,56.01421912,8,2.80E-09,3.07E-08,Potri.014G189600
Potri.008G211400,56.00480897,8,2.81E-09,3.09E-08,Potri.008G211400
Potri.015G118000,55.99859503,8,2.82E-09,3.09E-08,Potri.015G118000
Potri.001G152000,55.99826808,8,2.82E-09,3.09E-08,Potri.001G152000
Potri.003G072700,55.91214891,8,2.93E-09,3.21E-08,Potri.003G072700
Potri.001G032800,55.90181664,8,2.95E-09,3.23E-08,Potri.001G032800
Potri.017G017300,55.86939557,8,2.99E-09,3.27E-08,Potri.017G017300
Potri.014G113900,55.85497485,8,3.01E-09,3.29E-08,Potri.014G113900
Potri.001G148300,55.81193217,8,3.07E-09,3.36E-08,Potri.001G148300
Potri.001G309000,55.77909042,8,3.11E-09,3.40E-08,Potri.001G309000
Potri.013G093500,55.72364006,8,3.19E-09,3.49E-08,Potri.013G093500
Potri.005G099900,55.72154334,8,3.20E-09,3.49E-08,Potri.005G099900
Potri.004G099300,55.66345829,8,3.28E-09,3.58E-08,Potri.004G099300
Potri.013G048700,55.64747445,8,3.30E-09,3.60E-08,Potri.013G048700
Potri.004G091200,55.62694741,8,3.33E-09,3.64E-08,Potri.004G091200
Potri.003G071800,55.61133797,8,3.36E-09,3.66E-08,Potri.003G071800
Potri.010G231100,55.57717292,8,3.41E-09,3.72E-08,Potri.010G231100
Potri.009G085400,55.56869247,8,3.42E-09,3.73E-08,Potri.009G085400
Potri.009G077900,55.51275176,8,3.51E-09,3.82E-08,Potri.009G077900
Potri.012G058100,55.51078756,8,3.51E-09,3.82E-08,Potri.012G058100
Potri.005G070900,55.50830202,8,3.52E-09,3.83E-08,Potri.005G070900
Potri.005G024700,55.48620708,8,3.55E-09,3.86E-08,Potri.005G024700
Potri.012G106200,55.46677358,8,3.58E-09,3.90E-08,Potri.012G106200
Potri.009G064100,55.4583273,8,3.60E-09,3.91E-08,Potri.009G064100
Potri.003G131200,55.42188703,8,3.66E-09,3.97E-08,Potri.003G131200
Potri.005G002800,55.39834082,8,3.69E-09,4.01E-08,Potri.005G002800
Potri.010G244800,55.37893471,8,3.73E-09,4.05E-08,Potri.010G244800
Potri.001G081900,55.37025887,8,3.74E-09,4.06E-08,Potri.001G081900
Potri.002G235200,55.3249218,8,3.82E-09,4.14E-08,Potri.002G235200
Potri.001G140800,55.21282298,8,4.01E-09,4.35E-08,Potri.001G140800
Potri.019G128100,55.21156523,8,4.02E-09,4.35E-08,Potri.019G128100
Potri.019G045800,55.18353372,8,4.07E-09,4.41E-08,Potri.019G045800
Potri.001G189200,55.16739599,8,4.10E-09,4.44E-08,Potri.001G189200
Potri.003G162801,55.14257411,8,4.14E-09,4.48E-08,Potri.003G162801
Potri.008G187000,55.14115942,8,4.14E-09,4.49E-08,Potri.008G187000
Potri.015G035300,55.12868605,8,4.17E-09,4.51E-08,Potri.015G035300
Potri.014G164400,55.07140442,8,4.28E-09,4.62E-08,Potri.014G164400
Potri.002G150800,55.05048299,8,4.32E-09,4.67E-08,Potri.002G150800
Potri.001G188800,55.03040594,8,4.36E-09,4.71E-08,Potri.001G188800
Potri.001G332200,55.01895585,8,4.38E-09,4.73E-08,Potri.001G332200
Potri.018G062500,54.95720198,8,4.50E-09,4.86E-08,Potri.018G062500
Potri.008G029900,54.930053,8,4.56E-09,4.92E-08,Potri.008G029900
Potri.005G088700,54.9266296,8,4.56E-09,4.92E-08,Potri.005G088700
Potri.005G082800,54.86166462,8,4.70E-09,5.07E-08,Potri.005G082800
Potri.013G018800,54.83038642,8,4.76E-09,5.14E-08,Potri.013G018800
Potri.013G025200,54.79280262,8,4.84E-09,5.22E-08,Potri.013G025200
Potri.001G091700,54.73214335,8,4.98E-09,5.36E-08,Potri.001G091700
Potri.010G022000,54.72472812,8,4.99E-09,5.38E-08,Potri.010G022000
Potri.006G134300,54.62274848,8,5.23E-09,5.63E-08,Potri.006G134300
Potri.008G024000,54.60421926,8,5.27E-09,5.67E-08,Potri.008G024000
Potri.016G034950,54.59820721,8,5.28E-09,5.68E-08,Potri.016G034950
Potri.001G150600,54.56316452,8,5.37E-09,5.77E-08,Potri.001G150600
Potri.004G160800,54.54690955,8,5.41E-09,5.81E-08,Potri.004G160800
Potri.010G099200,54.53282098,8,5.44E-09,5.85E-08,Potri.010G099200
Potri.010G124301,54.4427469,8,5.66E-09,6.08E-08,Potri.010G124301
Potri.006G277700,54.43575619,8,5.68E-09,6.10E-08,Potri.006G277700
Potri.018G140900,54.42293122,8,5.71E-09,6.13E-08,Potri.018G140900
Potri.006G077000,54.40012216,8,5.77E-09,6.19E-08,Potri.006G077000
Potri.010G089700,54.3296917,8,5.96E-09,6.39E-08,Potri.010G089700
Potri.010G097100,54.32115788,8,5.98E-09,6.41E-08,Potri.010G097100
Potri.013G036100,54.32044424,8,5.98E-09,6.41E-08,Potri.013G036100
Potri.004G236600,54.31024581,8,6.01E-09,6.44E-08,Potri.004G236600
Potri.010G242900,54.28245512,8,6.09E-09,6.52E-08,Potri.010G242900
Potri.010G010851,54.2448616,8,6.19E-09,6.62E-08,Potri.010G010851
Potri.013G046500,54.22699525,8,6.24E-09,6.67E-08,Potri.013G046500
Potri.007G076500,54.19486632,8,6.33E-09,6.77E-08,Potri.007G076500
Potri.005G099200,54.1826983,8,6.36E-09,6.80E-08,Potri.005G099200
Potri.014G081100,54.17626446,8,6.38E-09,6.82E-08,Potri.014G081100
Potri.002G127300,54.16300957,8,6.42E-09,6.86E-08,Potri.002G127300
Potri.010G235801,54.11033616,8,6.57E-09,7.02E-08,Potri.010G235801
Potri.010G111600,54.07335506,8,6.68E-09,7.13E-08,Potri.010G111600
Potri.016G053900,54.05896429,8,6.72E-09,7.18E-08,Potri.016G053900
Potri.001G257000,54.00716428,8,6.88E-09,7.34E-08,Potri.001G257000
Potri.019G042600,53.88652987,8,7.26E-09,7.74E-08,Potri.019G042600
Potri.015G091700,53.88542415,8,7.27E-09,7.75E-08,Potri.015G091700
Potri.009G104300,53.84941011,8,7.38E-09,7.87E-08,Potri.009G104300
Potri.009G024600,53.77805692,8,7.62E-09,8.12E-08,Potri.009G024600
Potri.008G133400,53.7750933,8,7.63E-09,8.13E-08,Potri.008G133400
Potri.008G050800,53.77477001,8,7.63E-09,8.13E-08,Potri.008G050800
Potri.019G130000,53.76466882,8,7.67E-09,8.16E-08,Potri.019G130000
Potri.006G191250,53.76308064,8,7.67E-09,8.16E-08,Potri.006G191250
Potri.016G082300,53.76229216,8,7.68E-09,8.16E-08,Potri.016G082300
Potri.017G072800,53.75622774,8,7.70E-09,8.18E-08,Potri.017G072800
Potri.001G275400,53.74652216,8,7.73E-09,8.21E-08,Potri.001G275400
Potri.013G023600,53.73260628,8,7.78E-09,8.26E-08,Potri.013G023600
Potri.019G057800,53.72253563,8,7.81E-09,8.30E-08,Potri.019G057800
Potri.009G093100,53.71678202,8,7.83E-09,8.31E-08,Potri.009G093100
Potri.011G033000,53.71289631,8,7.85E-09,8.33E-08,Potri.011G033000
Potri.010G172300,53.67316318,8,7.99E-09,8.47E-08,Potri.010G172300
Potri.003G141200,53.63127002,8,8.14E-09,8.63E-08,Potri.003G141200
Potri.001G237800,53.61247596,8,8.21E-09,8.70E-08,Potri.001G237800
Potri.016G142700,53.57095903,8,8.36E-09,8.86E-08,Potri.016G142700
Potri.009G051800,53.56396904,8,8.39E-09,8.88E-08,Potri.009G051800
Potri.007G078400,53.55523897,8,8.42E-09,8.91E-08,Potri.007G078400
Potri.018G007400,53.55219248,8,8.43E-09,8.92E-08,Potri.018G007400
Potri.018G074400,53.53159838,8,8.51E-09,9.00E-08,Potri.018G074400
Potri.001G032566,53.45600002,8,8.80E-09,9.30E-08,Potri.001G032566
Potri.018G030300,53.44654714,8,8.84E-09,9.34E-08,Potri.018G030300
Potri.013G005200,53.38183815,8,9.10E-09,9.61E-08,Potri.013G005200
Potri.012G002100,53.37202898,8,9.14E-09,9.65E-08,Potri.012G002100
Potri.001G113600,53.26053976,8,9.60E-09,1.01E-07,Potri.001G113600
Potri.010G114200,53.25286238,8,9.64E-09,1.02E-07,Potri.010G114200
Potri.017G142600,53.24659737,8,9.66E-09,1.02E-07,Potri.017G142600
Potri.006G027100,53.23493701,8,9.71E-09,1.02E-07,Potri.006G027100
Potri.012G022700,53.2320109,8,9.73E-09,1.02E-07,Potri.012G022700
Potri.006G251600,53.23196538,8,9.73E-09,1.02E-07,Potri.006G251600
Potri.004G173300,53.21765066,8,9.79E-09,1.03E-07,Potri.004G173300
Potri.006G039400,53.20343862,8,9.85E-09,1.04E-07,Potri.006G039400
Potri.008G071300,53.14036601,8,1.01E-08,1.07E-07,Potri.008G071300
Potri.005G135500,53.12888692,8,1.02E-08,1.07E-07,Potri.005G135500
Potri.001G450100,53.09778314,8,1.03E-08,1.09E-07,Potri.001G450100
Potri.005G072500,53.04934495,8,1.06E-08,1.11E-07,Potri.005G072500
Potri.002G105800,53.04737119,8,1.06E-08,1.11E-07,Potri.002G105800
Potri.002G005600,53.04126241,8,1.06E-08,1.11E-07,Potri.002G005600
Potri.010G229200,53.03196636,8,1.06E-08,1.12E-07,Potri.010G229200
Potri.T127206,53.02922543,8,1.06E-08,1.12E-07,Potri.T127206
Potri.013G004801,53.02591226,8,1.07E-08,1.12E-07,Potri.013G004801
Potri.014G066800,53.01753486,8,1.07E-08,1.12E-07,Potri.014G066800
Potri.001G440300,52.90263977,8,1.13E-08,1.18E-07,Potri.001G440300
Potri.013G099800,52.88212353,8,1.14E-08,1.19E-07,Potri.013G099800
Potri.001G222200,52.86995329,8,1.14E-08,1.20E-07,Potri.001G222200
Potri.002G209795,52.85362408,8,1.15E-08,1.21E-07,Potri.002G209795
Potri.004G202500,52.82420341,8,1.17E-08,1.22E-07,Potri.004G202500
Potri.001G047700,52.80843104,8,1.17E-08,1.23E-07,Potri.001G047700
Potri.002G028700,52.78252351,8,1.19E-08,1.24E-07,Potri.002G028700
Potri.001G335600,52.77771768,8,1.19E-08,1.25E-07,Potri.001G335600
Potri.010G241700,52.77712997,8,1.19E-08,1.25E-07,Potri.010G241700
Potri.005G229100,52.77016866,8,1.19E-08,1.25E-07,Potri.005G229100
Potri.002G121500,52.74352239,8,1.21E-08,1.26E-07,Potri.002G121500
Potri.011G093200,52.72406952,8,1.22E-08,1.27E-07,Potri.011G093200
Potri.003G142301,52.70904466,8,1.23E-08,1.28E-07,Potri.003G142301
Potri.002G058700,52.63405384,8,1.27E-08,1.32E-07,Potri.002G058700
Potri.013G125800,52.63113901,8,1.27E-08,1.33E-07,Potri.013G125800
Potri.003G161700,52.6287112,8,1.27E-08,1.33E-07,Potri.003G161700
Potri.004G102100,52.59389508,8,1.29E-08,1.35E-07,Potri.004G102100
Potri.001G342600,52.55057734,8,1.32E-08,1.37E-07,Potri.001G342600
Potri.014G067800,52.54684726,8,1.32E-08,1.37E-07,Potri.014G067800
Potri.010G154100,52.54573247,8,1.32E-08,1.37E-07,Potri.010G154100
Potri.009G065300,52.53797258,8,1.32E-08,1.38E-07,Potri.009G065300
Potri.006G025600,52.52115616,8,1.33E-08,1.39E-07,Potri.006G025600
Potri.002G247700,52.50536827,8,1.34E-08,1.40E-07,Potri.002G247700
Potri.017G077000,52.47342227,8,1.36E-08,1.42E-07,Potri.017G077000
Potri.009G081200,52.46719125,8,1.37E-08,1.42E-07,Potri.009G081200
Potri.012G047000,52.4507489,8,1.38E-08,1.43E-07,Potri.012G047000
Potri.018G036900,52.35690521,8,1.44E-08,1.49E-07,Potri.018G036900
Potri.008G135700,52.35585056,8,1.44E-08,1.49E-07,Potri.008G135700
Potri.017G124500,52.35242089,8,1.44E-08,1.49E-07,Potri.017G124500
Potri.013G047600,52.34035858,8,1.45E-08,1.50E-07,Potri.013G047600
Potri.012G044600,52.27741368,8,1.49E-08,1.54E-07,Potri.012G044600
Potri.015G143700,52.2636624,8,1.50E-08,1.55E-07,Potri.015G143700
Potri.011G136000,52.26218653,8,1.50E-08,1.55E-07,Potri.011G136000
Potri.002G201200,52.261425,8,1.50E-08,1.55E-07,Potri.002G201200
Potri.001G183500,52.2079126,8,1.53E-08,1.59E-07,Potri.001G183500
Potri.010G120500,52.20409409,8,1.54E-08,1.59E-07,Potri.010G120500
Potri.017G054000,52.18602543,8,1.55E-08,1.60E-07,Potri.017G054000
Potri.007G011300,52.17616629,8,1.56E-08,1.61E-07,Potri.007G011300
Potri.015G074200,52.13938675,8,1.58E-08,1.64E-07,Potri.015G074200
Potri.009G099600,52.06836361,8,1.63E-08,1.69E-07,Potri.009G099600
Potri.010G209701,52.06510778,8,1.64E-08,1.69E-07,Potri.010G209701
Potri.016G043300,52.03442864,8,1.66E-08,1.71E-07,Potri.016G043300
Potri.014G111700,51.999215,8,1.68E-08,1.74E-07,Potri.014G111700
Potri.002G052000,51.89217476,8,1.77E-08,1.82E-07,Potri.002G052000
Potri.005G211200,51.86596173,8,1.79E-08,1.84E-07,Potri.005G211200
Potri.019G131500,51.85355752,8,1.80E-08,1.85E-07,Potri.019G131500
Potri.011G074201,51.83370747,8,1.81E-08,1.87E-07,Potri.011G074201
Potri.011G055600,51.83101168,8,1.81E-08,1.87E-07,Potri.011G055600
Potri.014G125600,51.82319727,8,1.82E-08,1.88E-07,Potri.014G125600
Potri.017G130300,51.81177188,8,1.83E-08,1.88E-07,Potri.017G130300
Potri.005G045500,51.79475871,8,1.84E-08,1.90E-07,Potri.005G045500
Potri.009G119500,51.77613762,8,1.86E-08,1.91E-07,Potri.009G119500
Potri.010G090100,51.74772851,8,1.88E-08,1.94E-07,Potri.010G090100
Potri.012G092400,51.74512733,8,1.88E-08,1.94E-07,Potri.012G092400
Potri.019G035600,51.72825287,8,1.90E-08,1.95E-07,Potri.019G035600
Potri.012G052700,51.71196342,8,1.91E-08,1.97E-07,Potri.012G052700
Potri.004G236500,51.69965628,8,1.92E-08,1.98E-07,Potri.004G236500
Potri.008G006100,51.66098032,8,1.96E-08,2.01E-07,Potri.008G006100
Potri.014G072600,51.65457309,8,1.96E-08,2.01E-07,Potri.014G072600
Potri.008G140700,51.64797122,8,1.97E-08,2.02E-07,Potri.008G140700
Potri.014G111400,51.62352457,8,1.99E-08,2.04E-07,Potri.014G111400
Potri.004G061100,51.61324646,8,2.00E-08,2.05E-07,Potri.004G061100
Potri.018G150200,51.57916649,8,2.03E-08,2.08E-07,Potri.018G150200
Potri.001G165600,51.52217506,8,2.08E-08,2.13E-07,Potri.001G165600
Potri.004G150300,51.49912174,8,2.10E-08,2.15E-07,Potri.004G150300
Potri.005G076200,51.46906154,8,2.13E-08,2.18E-07,Potri.005G076200
Potri.008G045700,51.46099948,8,2.14E-08,2.19E-07,Potri.008G045700
Potri.014G026100,51.38634251,8,2.21E-08,2.26E-07,Potri.014G026100
Potri.004G072400,51.37083646,8,2.23E-08,2.28E-07,Potri.004G072400
Potri.001G216000,51.31667067,8,2.28E-08,2.33E-07,Potri.001G216000
Potri.017G015800,51.28987921,8,2.31E-08,2.36E-07,Potri.017G015800
Potri.006G255200,51.26022979,8,2.34E-08,2.39E-07,Potri.006G255200
Potri.002G205400,51.24672821,8,2.35E-08,2.40E-07,Potri.002G205400
Potri.014G128800,51.22777985,8,2.37E-08,2.42E-07,Potri.014G128800
Potri.008G068500,51.12592869,8,2.48E-08,2.53E-07,Potri.008G068500
Potri.008G073500,51.09343322,8,2.52E-08,2.57E-07,Potri.008G073500
Potri.017G058300,51.02748195,8,2.59E-08,2.64E-07,Potri.017G058300
Potri.001G309500,51.00061041,8,2.62E-08,2.67E-07,Potri.001G309500
Potri.006G183200,50.98937479,8,2.64E-08,2.69E-07,Potri.006G183200
Potri.014G072800,50.95768043,8,2.67E-08,2.72E-07,Potri.014G072800
Potri.013G154900,50.88588193,8,2.76E-08,2.81E-07,Potri.013G154900
Potri.005G198300,50.86458797,8,2.79E-08,2.84E-07,Potri.005G198300
Potri.010G097900,50.8587727,8,2.79E-08,2.84E-07,Potri.010G097900
Potri.017G043200,50.84486954,8,2.81E-08,2.86E-07,Potri.017G043200
Potri.005G208200,50.81529282,8,2.85E-08,2.90E-07,Potri.005G208200
Potri.001G185300,50.81418692,8,2.85E-08,2.90E-07,Potri.001G185300
Potri.014G110500,50.78736773,8,2.88E-08,2.93E-07,Potri.014G110500
Potri.006G110500,50.75939558,8,2.92E-08,2.97E-07,Potri.006G110500
Potri.006G225600,50.72781229,8,2.96E-08,3.01E-07,Potri.006G225600
Potri.004G010100,50.70598773,8,2.99E-08,3.03E-07,Potri.004G010100
Potri.015G096100,50.66491711,8,3.04E-08,3.09E-07,Potri.015G096100
Potri.001G269600,50.60256825,8,3.13E-08,3.17E-07,Potri.001G269600
Potri.004G013500,50.59751956,8,3.14E-08,3.18E-07,Potri.004G013500
Potri.001G034400,50.58661706,8,3.15E-08,3.20E-07,Potri.001G034400
Potri.010G180400,50.51283014,8,3.26E-08,3.30E-07,Potri.010G180400
Potri.002G161500,50.42016612,8,3.39E-08,3.44E-07,Potri.002G161500
Potri.002G263800,50.4130976,8,3.40E-08,3.45E-07,Potri.002G263800
Potri.017G049000,50.38217733,8,3.45E-08,3.49E-07,Potri.017G049000
Potri.018G057600,50.35834144,8,3.49E-08,3.53E-07,Potri.018G057600
Potri.009G100900,50.34178261,8,3.51E-08,3.55E-07,Potri.009G100900
Potri.005G026000,50.32339993,8,3.54E-08,3.58E-07,Potri.005G026000
Potri.004G054200,50.31060933,8,3.56E-08,3.60E-07,Potri.004G054200
Potri.006G048800,50.30305771,8,3.57E-08,3.61E-07,Potri.006G048800
Potri.014G160800,50.30202425,8,3.58E-08,3.61E-07,Potri.014G160800
Potri.008G132300,50.27201478,8,3.62E-08,3.66E-07,Potri.008G132300
Potri.012G070801,50.25432069,8,3.65E-08,3.69E-07,Potri.012G070801
Potri.005G144100,50.25234358,8,3.65E-08,3.69E-07,Potri.005G144100
Potri.002G192500,50.24966207,8,3.66E-08,3.69E-07,Potri.002G192500
Potri.010G063300,50.24680684,8,3.66E-08,3.69E-07,Potri.010G063300
Potri.001G193700,50.20200962,8,3.74E-08,3.77E-07,Potri.001G193700
Potri.005G226300,50.18739828,8,3.76E-08,3.79E-07,Potri.005G226300
Potri.013G058700,50.18676436,8,3.76E-08,3.79E-07,Potri.013G058700
Potri.001G393700,50.16171532,8,3.80E-08,3.83E-07,Potri.001G393700
Potri.002G097800,50.15869138,8,3.81E-08,3.83E-07,Potri.002G097800
Potri.005G031948,50.13943704,8,3.84E-08,3.87E-07,Potri.005G031948
Potri.010G129532,50.09848964,8,3.91E-08,3.94E-07,Potri.010G129532
Potri.002G228800,50.08016465,8,3.94E-08,3.97E-07,Potri.002G228800
Potri.001G343800,50.074537,8,3.95E-08,3.97E-07,Potri.001G343800
Potri.003G050600,50.04284097,8,4.01E-08,4.03E-07,Potri.003G050600
Potri.003G060900,50.03093636,8,4.03E-08,4.05E-07,Potri.003G060900
Potri.015G147700,49.99393169,8,4.10E-08,4.11E-07,Potri.015G147700
Potri.011G155800,49.98256674,8,4.12E-08,4.13E-07,Potri.011G155800
Potri.005G075000,49.98138849,8,4.12E-08,4.13E-07,Potri.005G075000
Potri.015G130000,49.95607021,8,4.17E-08,4.18E-07,Potri.015G130000
Potri.004G014450,49.9493151,8,4.18E-08,4.19E-07,Potri.004G014450
Potri.010G226801,49.92571733,8,4.22E-08,4.23E-07,Potri.010G226801
Potri.010G003800,49.86718802,8,4.33E-08,4.34E-07,Potri.010G003800
